Comment,Label
Ending Credit's Semma.... Senjittinga ... Nalla vachi senjittinga sotta rajiniya.. Arasiyal KU vara maata pola,HATE
இராமநாபுரம் மாவட்டம் முத்தரையர்கள் வழிமறிச்சான் முத்தரையர்கள் சார்பாக படம் வெற்றிடைய வாழ்த்துக்கள்,NON_HATE
Sema style... Summa ye Dislike panranugalo!!!,HATE
Make 16 million friends.. We have 2 days time,NON_HATE
"4 heroesum marana mass  str ,arun vijay ,vijay sethupathi ,aravind sami",NON_HATE
90s rajini is back vayasanallum allagum stylum unna vittu polla,NON_HATE
Padam Vetri adaiya vazthukkal..by Thalapathy fan..,NON_HATE
விஸ்வகர்மா சமுதாயம் சார்பாக மாபெரும் வெற்றிப்படமாக அமைய வாழ்த்துகள்,NON_HATE
When Pandey gets up  Vandumurugan : IM SPEAKING.. NO CROSS SPEAKING... SITTT DOWNNN,HATE
Rajini ah vida akshay mass ah irukane,HATE
#ThaLaiva Varlam Varlam Vaaa Bairavaa vera level!!,NON_HATE
S3 VIJAYIKKATTE WAITING FOR FDFS BUT TEASER  NOT INTRESTING FROM A BIG FAN OF #VIJAY,NON_HATE
Nivetha suit aachu ...But rashi kanna nalla illa....,HATE
Unlike pannava ava amma ellam item tha Thevadiyanga pasangala Ungamma koothingala kilichiduvan,HATE
28000 கமெண்ட் இருக்கு . ஒவ்வொரு கமெண்ட் ம்  அவரவர் ஜாதி சொல்லி வாழ்த்துக்கள் என்ற படி இருக்கிறது. படம் வரும் முன்பே இத்தனை ஜாதி வண்மம் கொந்தளிப்பு என்றால் படம் வந்தால் கண்டிப்பாக பிரச்சனை உறுதி. இது போன்ற படங்கள் இந்த காலத்தில் எடுப்பது வெந்த புண்னில் வேல் பாய்ச்சுவது போல. பாவம் மக்கள். ஓம்குமார் மதுரை,HATE
Semma......twist ellam trilar open aguthu bro....atha komjam sari pannikonga,NON_HATE
NGK maass kaapaan teaser maasu maranam,NON_HATE
"Pariyerum parumal ,Asuran ah vida indha blockbuster aaki kaatrom",NON_HATE
Padam varumla thambi  May 31 padam varum paru,NON_HATE
Bagatelle in a minor piano bgm  avar pottadula....,NON_HATE
irumugan maathiri irukku          voice aa  sonnaen,NON_HATE
Movie Tamil memang best ...terbaik Ajith,NON_HATE
allu ila siripu thaan varuthu athigama......,NON_HATE
omg rajini is killing awesome.....get rajinified,NON_HATE
10M views varalamm va varalamm  bhairavaaaa,NON_HATE
Marana mass na adhu naanga thanda AK Brothers,NON_HATE
Hit like for akshay kumar and rajni sir awsome trailer,NON_HATE
HARRIS JAYARAJ BGM KU MARANA WAITING SONGS ARE MARANA MASS MUSIC,NON_HATE
plz upload full movie in hindi dubbed.Plz ADMIN,NON_HATE
It looks like a animated movie,HATE
Kangna Ranaut  Fan's,NON_HATE
சாதிகள் மேல் நம்பிக்கை இல்லாத தமிழனாக வாழ்த்துகிறேன்,NON_HATE
Thi is azhudha yezhuthu 2 !,NON_HATE
Super star Madhiri yarum vara mudiyadhu .......    Sweet sapidalama........,NON_HATE
Aga aga Ethukku thana Ethanala kathueruthan Vera level trialler,NON_HATE
Valthukkal vikram sir nadippin nayagan muyarchi in mugam vetri in ragasiyam amaithiyin marupakkam ipdi neraya neraya neraya sollite polam,NON_HATE
இது தாண்டா உண்மையான சமூகப்படம். அடுத்தவன் குடும்பத்தை கெடுக்க நினைப்பவன்க்கு மட்டும் தான் இதை பார்த்தால் கோவம் வரும்.,NON_HATE
Elaru  teaser dha pakranglo oliye adhalirku Message purnjika matingrange Idhule oru dialogue Padchuvinge Ella Camunu irkuraladha nama nadu mosama irku epodha Nam young stars Ella anyaythe eduthu koral kudupanglo Appo oru New India Paklam,NON_HATE
ilaya thalapathy vijay na enna masss....,NON_HATE
தல போல வராது.... Waiting viswasam trailer,NON_HATE
Niz bgm copy ... From Malayalam,NON_HATE
yenaku idhu yenamo seriyaaa padulaa........dislike ji,HATE
Dei ithanda massu.Enga Thala da eppayum mass,NON_HATE
Hindi movie Pink remake in Tamil...,NON_HATE
Adhula nadakavum nadakadhu... Mass scene....  Luv u Thala...,NON_HATE
film by selva ragavan nu pakum pothu... etho oru vidhathula goosebumbs....,NON_HATE
Share all social media views support tamilnadu makkal,NON_HATE
kochadaiyan football adraaru anga oru trailerla,HATE
low caste pasangala pathina padama  Avlova hit agathu,HATE
Mass thalaiva Dhanush Anna vera level,NON_HATE
illaya thala pathi VIJAY ki jai,NON_HATE
Surya sir endha Maathir acting ah unga Kitta paththu romba naal aachi....super,NON_HATE
lokesh katta awaiting for Thalapathy 64.... iam waiting.....,NON_HATE
Thala   Thala  Thala  தல  தல  தல,NON_HATE
படம் வெற்றி பெற வாழ்த்துகள் ௧டலூர் மாவட்டம்,NON_HATE
Yenna da last seen ha phone la potrite mode la yedutha maari irruku,HATE
Intha trailera dislike pandrathukune vijay thevidiya payyan oru group vachirupan athunga than dislike pannitu irukuthunga otha wig mandayan fans.,HATE
"பகவான் ஸ்ரீ கிருஷ்ணன், அம்மன் ஸ்ரீ  திரௌபதி இனம் நாங்கள் .... வாழ்த்துக்கள் ( திரௌபதி)  Team.",NON_HATE
.uyarntha sathi nu sollaravan  inathukku  6 arivu kidaikkum varai  India uruppadath Manithan 6 arivu petravan. sathithan perisu nu sollaravan oru arivu kooda illathavan .,HATE
திருநெல்வேலி சைவ வெள்ளாளர் இளைஞர்கள் சார்பாக. வாழ்த்துகிறேன்,NON_HATE
Vera level VFX idhuku wait panadhuku thappae illa,NON_HATE
Asuran trailer no 1 go nice,NON_HATE
சங்கரன்கோவில் வட்டார தேவேந்திர குல வேளாளர் பாண்டியர் சங்கத்தின் சார்பாக நல்வாழ்த்துக்கள் !,NON_HATE
Neenga vena...area la class ah..posh ah suthalam...aana enn masss ennanu theriyadhu laa,HATE
RIP Van Winkle sleeping Beauty,NON_HATE
I like petta thalaivar pakka thana poringa intha petta oda aattatha all,HATE
Thalaivar dha thalaivar dha vera  level,NON_HATE
Indha madhiri role Sivakarthikeyan ku set agadhu.village subject only suits for him.vera actor pani irundha mass aa irukum,HATE
அரசியல் படம் எடுப்பது லாபத்திற்காக அப்டின்னு சொல்பவன் எல்லாம் தமிழ்நாட்டிலயே இருகாதிங்கடா எங்கயாவது போய்டுங்க,HATE
College la life sirichathi ippalam sirika kooda mudila vela vela nu alaiya vendiyathu,NON_HATE
So far 26k dislike Papa Pasanga found,HATE
Surya na summava Surya eppavum mass da,NON_HATE
Yaaru intha 80k dislikes! Antha 80k Kaila kedacha sethanunga,HATE
Enda....mohanlaal oru aalunu avanuku oru mukkiyamana role kudithiringeley....getha pesurathuku vera aaley kidaikilaya. Ithula arya yum irukan. Enna koduma Sir ithu. Padam nichaiyam semma hit aagum .,HATE
மருது இருவர்..... அகமுடையார் வம்சம் சார்பாக படம் வெற்றியடைய வாழ்த்துகள்,NON_HATE
காடுவெட்டியார் ஆசியூடன் படம் வெற்றி பெற வாழ்த்துக்கள்,NON_HATE
Kolla gand la eruke no competition on me,HATE
Adenna da ellarum gramatta kappatardu vyavasayatta kapthrennnu,HATE
Surya is come back u1 soon,NON_HATE
Annan kidukki Trailer Marana  Mass Annaa ummaaa waiting for December 16,NON_HATE
இது 96 போல அடுத்த கட்டத்திற்கு நம்மை இட்டுச்செல்லும் என்பது உறுதி....,NON_HATE
Ethir pakatha allavuku teaser semaya iruku,NON_HATE
before 12 hours 300k likes THALA ROCKING.....,NON_HATE
"Dai thevidiya paiya enaku mathamay pudikathu ithula jathi yavathu koothiyavathu ,,, India vey koopai ithula maguna kuppai maggatha kuppai Vera 🤣",HATE
daily trailer parkura angaali pangaali ellaam oru like podunga,NON_HATE
Congrats Vikram sir... From SURIYA fans,NON_HATE
"37k AJITH FANS OR RAJINI HATERS ,NOT FOR TEASER",NON_HATE
VFX mokka soldravanunga atha epdi nalla pannanum comment pannitu ponga Da,HATE
varla varla va bhairava  bgm masss ...,NON_HATE
திரெளபதி நா யாரு...  இந்த மகாபாரத கதையில அஞ்சு பேருக்கு பொண்டாட்டியா வருமே அதுவா..?,NON_HATE
தமிழ்நாடு விஸ்வகர்ம சார்பாக திரைப்படம் வெற்றி பெற வாழ்த்துகள்,NON_HATE
My dear thalaivaaaaaaaaa. You are just rocking...,NON_HATE
innum 6000 mika vekama varaddum like podungkal,NON_HATE
அட அரைவேக்காட்டு பயலே  :-D :-D,HATE
Semma renmba naal kalechu oru karaichal raviya paakuran,HATE
Semaaaaa I waiting movie.. To seeing,NON_HATE
Mass vjs semma padam ttukku vazhtugal,NON_HATE
Vera level super   Congrats for movie team,NON_HATE
THALA 60 We want AR Rahman,NON_HATE
"High voltage naadi, narambu, rathathile ooripona oru veriyanukkuthan thalaivare ippadi azhagupakkamudiyum..",HATE
"வன்னியர் குல சத்ரியர் சார்பாக வாழ்த்துக்கள்,",NON_HATE
90's kids ikka perumai poduraa poduraaaaaaaaaa ha ha haaaaaaa,NON_HATE
movie mokka etha movie ya copy adushamari erukku,HATE
Legend of chiyaan vikarm  Vera level  Anna......,NON_HATE
30 minutes - 500k views Suriya veriyan da Kaathirupom,NON_HATE
smashhhhhh like button...  Massssssss Thalaaa,NON_HATE
Dailyum trailer ah thirumba thirumba paakuravanga like pannunga,NON_HATE
Thala and thalpathiya vachu kalaaikkuringala pandam odaahu,NON_HATE
"சிறந்த முறையில் மாற்றம் ஏற்படும் நன்மைகள் கிடைக்கும் என்பது தான் இருக்கும் விவேகம்....,",NON_HATE
அப்படி தான் கல்யாணம் செய்வோம் அதுக்கு என்ன இப்போ..... இரண்டு பேர் காதலும் உண்மையா இருந்தா சாதியெல்லாம் பார்க்க முடியாது,NON_HATE
Thalapathy Theri Aatam aarmbam ..!  Bangam trailer ..! Bangam BGM..! Vera lvl thalapathy..!,NON_HATE
உண்மைய உறக்க சொன்ன படகுழுவினருக்கு வாழ்த்துகள் ~^~,NON_HATE
"Vijay sethupathi., Ashok Selvan superb combo",NON_HATE
Surya nayakan neenga avlo periya rasikara naanum thaan,NON_HATE
Best trailer ever .... Sema vijay anna,NON_HATE
Jithu Vs Kali ...Petta paarakk...Jithu fans hit like..,NON_HATE
Vetrimaaran Fans Like here,NON_HATE
Vada chennai 2mari irukkum  jolly,NON_HATE
MARANA MASS THALA  VERE LEVEL KATTA WAITING FOR THALA DARSHANAM,NON_HATE
But thala gethu energy  epovu korayala,NON_HATE
Dubbing padam mari iruku Dhanush ku munnadi Elam waste,HATE
Sema thala thala thala  mass ha erukku,NON_HATE
திரையில் வெற்றியோடு கொண்டாடுக நான் முதல் காட்சி பாக்க தயாராக ஆவலகவும் உள்ளேன்,NON_HATE
சங்கி பக்தாள் தேவிடியா பையலுக கதறுவானுங்க இது தான் நாங்க ஆண்டி இந்தியன்ஸ்....,HATE
