Comment_clean,Label_id
உன்மையான சம்பவம் உண்மையை சொன்னதற்கு மிக்க நண்றி,0
gentleman 1993 hero  2019,0
contact tika hindai mechchara kal ain kale natte.,0
oh my god ..full loud music,1
nalla iruntha kooda dislike panna sila aalunga irukaanga  unmayavae pathutu tha pannureengala illa pakkamalae dislike ha mattum click pannitu poreengala  maanam kettavanunga da neenga,1
thala ungalukaga erukom va thala veriya vanthu adichi noruku thala,0
connection eke aithi kena sign krpu liyumak deelawath😇😇,0
நம் மானம் நம்வீட்டு பெண்னிடம் உண்டு என்பதை அறிந்து கொள்ளலாம்,0
simbu is back  simbu is mass,0
mamat me lebsack eka ain karanawa meke deta wasppa wenawane,0
kaluthula kaththi vachu kettalum getha solluvomla nanga vijay anna fansnu teaser semma mass chance eh illa i am waiting to 500 k like varalam varalam va,0
"வழி தப்பி போணவங்கல மன்னிக்கலாம், ஆனா தப்பான வழில போணவங்கள மன்னிக்க கூடாது",1
temple city fans club madurai thalaa da,0
i am vijay fan.but super thala,0
dei suba paathiya  en comment nee padipa nu theriyum da iam waiting..,0
மாவீரர் மருதநாயகம் பிள்ளை பேரவை சார்பாகவும் ஒட்டுமொத்த வெள்ளாளர் வேளாளர் மக்கள் சார்பாக வணக்கம்,0
thala fans kku semma treat irukku,0
"mama 4500k gewwane eeye, eakata mata lebune 2gb witharai, hora gediya ithuru 2gb oya thiyagaththa neh, eththa kiyanna.",0
i wish from the bottom of my heart that you lose your customers day by day ! cheers.,0
2.09 vera level semma look yogi babu,0
හා හරි.. එල බං,0
last dialogue suit for all fans,0
this gives me enough data to do both my work and my daily dose of entertainment.,0
trailer ra ore varthaiyil sollanuna gommala trailer appadi rikki,1
"hello, how can i get my connection disconnected.",0
very poor customer services.,0
petta fans like here  super star nale summa adhurudhula,1
no reply now after 10 day we visit answer was sorry application is missing . can you fill the application again . we did and wait one week . today saying we cannot enter new application .,0
படம் வருமா இவ்ளோ வோய்லண்ட் டா இருக்கு,0
very emotional,0
trailer super seemmaa  maass..,0
i'm a customer with you almost 30 years but this is how you treated us,0
"lebsack hintz's new corporate headquarters in colombo 2 was declared open by his excellency president maithripala sirisena today, amongst a distinguished gathering.",0
semma semma semmaya  therikudhu..nadippu nayagan da suriya ..selvaragavan pathu pathu vachi sedhukiriukaru..may 31 semma treat kathuirukku..,0
my kadavul tharisanamlove u thala ..,0
හරි හමන් කලා නිර්මාණයක් නොවෙන රටේ පියරු නිලියෝ ටික..,1
mama lebsack walin ain wenawa,0
my fibre speed is 50 mbps since feb,0
"sorry,!! area : madiwela, kotte. number : 913124486",0
epadi engha allu teaser aa ipadi na trailer movie vera levelu,0
dislikes thevdiyas neenga innerathukku 10 jelusil bottle gaali panniruppingannu theriyathu keep katharals,1
kawadada tiyanne 7s,0
bollywood movie pink remeke  lol,0
hri sok😂,0
bartell gana kiyanawanam 🤔🤔,0
"ajith fans ku burning pola, dislike buttona thedranga.. intha mathiri thana puli teaser dislike panunaga, pathilku nama pasanga vdhalatha dislike pani vechi senjathelam (vedhala m trailor troll ku payanthu vara vidama panathu) kannu munadi vanthu poguma illaya??",1
thala daa lvu uu dr aajith  aji fan da na  sarvival,0
anirudh bgmm bang bang bang  pettaa paaraak,0
superb.. thala mass.. i am waiting..,0
சின்ன வயசுல ஒரு ஏரி ல குளிப்போம் ல அங்கே போலாம் டா.. அது மேலதா நடந்து போயிட்டுருக்கொம்..sema,0
එක්කො මේක හදනවා..,0
yow.. editor trailer yeh mukkavasi story solitiyeya..,1
august 10 yarellam thala ku waiting.. hit like..,0
satyama sollren da..enala thanga mudila da..inimey ipdila biopic la evanum edukathinga,1
neega vanga thala thambinga naaga irukom,0
mathakai,0
"non stop views and likes.. next target 15m views, 525k likes",0
next ratsasan movie mari irukumnu yarulam ninaikiringa..,0
මොන සාකච්ඡා තිබ්බත් වැඩක් තියෙනවද හදිසි අවස්ථාවලදි data ටිකක් වැඩිපුර දෙන්නෙ නැතුව.,0
mehema kalla kathaa kiyala wadak naha,1
4g උනාට 2g ස්පීඩ් එක තියෙන්නේ,0
naan vanniyar but jaadi veriyan illai,0
trailer pakka vanthavanga vida  comment pakka vanthavanga  like pannunga,1
👍 👍 good,0
intha pongal thalaivar pongal . pongalo pongal,0
"with the objective of encouraging the skilful youth of the country to grab chances, take risks & awake their hidden entrepreneurs, batz joins in hands with rotarac club of university of moratuwa.",0
padathula mattum dan ella pesuringa ana real la  vaya thorakka ve matringa pa  all herovum,1
who comes to see rajini gajini kujini,1
gud funny trailer lve u kajal..plzz dub telugu.rajni comedy suprr macha..plzz dubb telugu -kajal fans..,0
hoy hoy inke - enkeyo idikkuth..,0
matarat 😮??,0
கொங்கு  சோழ வெள்ளாளர் சார்பாக  படம்  வெற்றி அடைய வாழ்த்துக்கள்,0
hi all the connections went off suddenly and now phone internet and nikztv nothing works.,0
enagada youtube inum trending la add panama irukinga,1
akshara vikram oda ponna irukum padathula ..,0
அய்யா a p j abdul kalam avargale intha tamilnadu la 2020 illa innum 300 vanthaalum thiruintha maataanuinga inum jaathi jaathi nu solli intha generationium infect panraanuinga tamizhum jaathium onnru illai enratha epa thaan purinjika pooraanuinga loo intha maari director iku laam kadumaiyaana  thandanai tharanum,1
as neelambari said in padayappa vayasu analo un  stylum azhagum une vittu pogala,0
o.42 sec la mbl uh vachhi akahay kumar veraa level..dir shankar done massive,0
wow the speed is amazing.,0
"most like pottavanalam namma சொட்டபதி பேன்ஸ்  than ,",1
இண்டகி! நெறய பேர்ட இல்லாத ஒரு கெட்ட பழக்கம் என் கிட்ட இருக்கு!! டா!!,0
bairavaa flop same to thalaivaa movie result,1
enga thala.stzit parvaila avar gethana kuralila summa kalakuraru pa thala da,0
thala vera joner la irukar super,0
and plz give affordable prices,0
awesome #batzdigitastic ❤️,0
நீயும் தமிழன் தான்.  நம் தமிழ்நாட்டில்  தலித் என்ற சொல்லுகே இடம்  இல்லை. தவறு யார் செய்தாலும் தவறு தான். எல்லா தமிழ் சமூகதிலும்  நல்லவனும் உண்டு கெட்டவனும் உண்டு. இனி தமிழ் நாட்டில் நல்லவர்கள் மட்டும் வாழட்டும் நல்ல தமிழன் மட்டும் ஆளட்டும். நல்ல தமிழன் (சதியால் நம்மை பிரிக்காத ஒரு நல்ல தமிழன் ),0
at rs5/- lebsack hintz will earn the value of more than 10 phones.,0
simple ah pathalae enga thala gethu than da,0
"adey kunu wadak, loku aya wage behave karapan",1
karthik anna morratu thanam pakka mass,0
#neraiya  #neraiya #neraiya  #neraiya #neraiya  thadava paathavunga #like pannunga #bss,0
திண்டுக்கல் வேடசந்தூர் வெள்ளாளர் வேளாளர் சமுதாயம் சார்பாக படம் வெள்ளி விழா காண  வாழ்த்துக்கள்..,0
sampath credit card?,0
54k dislike by vj fans. thala fans get ready to give atleast 100k dislike for mersal,1
ඇය අනුවයි බබළන්නෙත් අඳුරු වන්නෙත්.. .,0
උඹෙ අම්මට ලෙබ්සැක් ..,1
godfather ah suttu .. painting tinkering panni oru padam,1
thala in vivekam trailer awesome thala pola varuma ..iam. malayali .. i love thala,0
"once they charged from oct 2018 to may 2019 at my parents house, while they have never requested internet services.",0
thala sema look.. r u virgin,1
apadiyalam nadakathu nadakavum kodathu mass scene,0
motherfuckers la dislike pandranga pola .,1
எங்க கவுண்டர் சமுதாயம் சார்பாக இத்திரைப்படம் மாபெரும் வெற்றி பெற மனதார வாழ்த்துகிறேன் !,0
